sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
Patiyali,09-202-01012,1144757015.640789,Kasganj,2025_05,0.0,0.0,0.0,0.1,0.04,813.0,35.9,0.0,0.0,0.0,0.0,0.87,38785.0,70728.0,652816.0,735,33714.0,8.0,86530.0,76.0,UTTAR PRADESH,Kasganj,0.0,0.0,0.0,633.0,9.0,1012.0,102.0,294887.9316746101,160.0,66.75658823038405,9.0,202.0,1012.0,14250.34864342731,285006.9728685462,42751.045930281936,2669.090300913935,897.7719645359206,104167.0,118417.0,11.3,2.0,16.64,10.12,118417.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Jalesar,09-201-01009,671544115.494197,Etah,2025_05,0.0,0.0,0.0,0.08,0.06,478.0,28.79,0.0,0.0,0.0,0.0,0.87,25870.0,39287.0,396192.0,937,30663.0,1.0,112470.0,51.0,UTTAR PRADESH,Etah,0.0,0.0,0.0,138.0,9.0,1009.0,106.0,164774.1851475561,171.0,73.82104399812098,9.0,201.0,1009.0,10518.399286684784,210367.98573369568,31555.19786005435,1970.09618639606,662.6591550611414,64884.0,75402.0,12.3,2.0,23.34,12.89,75402.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Maharajganj,09-158-00823,903719960.3252108,Rae Bareli,2025_05,0.0,0.0,0.0,0.1,0.06,651.0,39.45,0.0,0.0,0.0,0.0,0.93,46148.0,52375.0,597257.0,604,16008.0,4.0,141096.0,70.0,UTTAR PRADESH,Rae Bareli,0.0,0.0,0.0,175.0,9.0,823.0,177.0,194779.640685101,114.0,67.40899269930064,9.0,158.0,823.0,8142.557532269022,162851.15064538043,24427.672596807068,1525.1010257939877,512.9811245329483,94839.0,102982.0,12.0,2.0,18.13,12.38,102982.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Lalitpur,09-167-00862,2230966685.299675,Lalitpur,2025_05,0.0,0.0,0.0,0.02,0.01,1640.0,22.82,0.0,0.0,0.0,0.0,0.89,42308.0,74246.0,674334.0,794,57027.0,15.0,319082.0,75.0,UTTAR PRADESH,Lalitpur,0.0,0.0,0.0,161.0,9.0,862.0,226.0,284478.73546752986,380.0,71.26308353154177,9.0,167.0,862.0,18705.162300441574,374103.24600883154,56115.48690132474,3503.4768988727074,1178.4252249278195,67748.0,86453.0,12.1,2.0,32.71,9.07,86453.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Ghorawal,09-200-01004,1044647296.715396,Sonbhadra,2025_05,0.0,0.0,0.0,0.04,0.03,765.0,22.51,0.0,0.0,0.0,0.0,0.9,21543.0,38182.0,352020.0,416,4956.0,1.0,75657.0,30.0,UTTAR PRADESH,Sonbhadra,0.0,0.0,0.0,184.0,9.0,1004.0,400.0,202478.63744612932,287.0,74.61388580355525,9.0,200.0,1004.0,1051.6291610054348,21032.583220108696,3154.887483016304,196.97014185631792,66.25263714334238,76814.0,77866.0,10.5,2.0,10.38,9.16,77866.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Mahroni,09-167-00863,2438990135.6820936,Lalitpur,2025_05,0.0,0.0,0.0,0.03,0.02,1798.0,30.65,0.0,0.0,0.0,0.0,0.89,33258.0,58122.0,527096.0,641,20068.0,12.0,141382.0,85.0,UTTAR PRADESH,Lalitpur,0.0,0.0,0.0,161.0,9.0,863.0,227.0,330647.5263174543,384.0,70.96531683615581,9.0,167.0,863.0,2188.2677824600887,43765.355649201774,6564.803347380266,409.8625556547746,137.8608702949856,53799.0,55987.0,9.0,2.0,38.75,13.05,55987.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Bikapur,09-177-00906,701054717.4217612,Ayodhya,2025_05,0.0,0.0,0.0,0.16,0.04,508.0,19.05,0.0,0.0,0.0,0.0,0.95,48697.0,56638.0,639166.0,458,18731.0,4.0,165255.0,65.0,UTTAR PRADESH,Ayodhya,0.0,0.0,0.0,140.0,9.0,906.0,274.0,207067.63464809116,97.0,68.80993476507679,9.0,177.0,906.0,4788.018679411515,95760.3735882303,14364.056038234548,896.7958986537768,301.64517680292545,107012.0,111800.0,10.9,2.0,6.98,8.87,111800.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Gunnaur,09-754-00778,1173191437.721419,Sambhal,2025_05,0.0,0.0,0.0,0.09,0.06,838.0,51.72,0.0,0.0,0.0,0.0,0.88,36083.0,79014.0,715026.0,619,20489.0,1.0,187341.0,75.0,UTTAR PRADESH,Sambhal,0.0,0.0,0.0,659.0,9.0,778.0,111.0,202840.90527319623,180.0,67.28355369409896,9.0,754.0,778.0,6689.920189898948,133798.40379797894,20069.76056969684,1253.0220515680728,421.4649719636338,114830.0,121520.0,9.3,2.0,7.57,7.75,121520.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Kiraoli,09-146-00767,913142418.0198518,Agra,2025_05,0.0,0.0,0.0,0.07,0.05,663.0,34.09,0.0,0.0,0.0,0.0,0.86,36033.0,61559.0,645410.0,610,66548.0,20.0,288423.0,102.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,767.0,91.0,240142.74627753973,170.0,76.90053167750288,9.0,146.0,767.0,19070.822860054348,381416.457201087,57212.46858016304,3571.9651216881794,1201.461840183424,93265.0,112336.0,12.6,2.0,18.5,8.28,112336.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Chandpur,09-134-00716,1057979089.2153604,Bijnor,2025_05,0.0,0.0,0.0,0.06,0.03,746.0,23.25,0.0,0.0,0.0,0.0,0.9,51327.0,86995.0,875549.0,1029,23397.0,3.0,172705.0,183.0,UTTAR PRADESH,Bijnor,0.0,0.0,0.0,132.0,9.0,716.0,23.0,205781.60710704373,223.0,62.85160675834787,9.0,134.0,716.0,15317.969930897589,306359.3986179518,45953.90979269277,2869.0557680571183,965.032105646548,143344.0,158662.0,11.4,3.0,25.42,6.42,158662.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.4737661918005273,4
Powayan,09-152-00793,1645476218.937201,Shahjahanpur,2025_05,0.0,0.0,0.0,0.09,0.05,1173.0,61.85,0.0,0.0,0.0,0.0,0.86,42433.0,80419.0,774967.0,931,3804.0,2.0,158600.0,97.0,UTTAR PRADESH,Shahjahanpur,0.0,0.0,0.0,180.0,9.0,793.0,134.0,325505.0971670036,163.0,65.81362217962318,9.0,152.0,793.0,6086.075757897419,121721.51515794838,18258.227273692257,1139.9219894541866,383.4227727475374,146846.0,152932.0,10.3,2.0,19.11,10.96,152932.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.4737661918005273,4
Chandausi,09-754-00722,821409530.3383827,Sambhal,2025_05,0.0,0.0,0.0,0.08,0.05,582.0,30.99,0.0,0.0,0.0,0.0,0.88,49197.0,110001.0,983933.0,537,40207.0,9.0,160393.0,80.0,UTTAR PRADESH,Sambhal,0.0,0.0,0.0,659.0,9.0,722.0,31.0,239977.67545327567,189.0,68.69002213095143,9.0,754.0,722.0,23719.59615956182,474391.9231912365,71158.78847868546,4442.680360685929,1494.3345580523946,102235.0,125955.0,11.5,2.0,14.0,6.76,125955.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.4737661918005273,4
Basti,09-185-00939,1080521224.7044394,Basti,2025_05,0.0,0.0,0.0,0.13,0.07,781.0,56.84,0.0,0.0,0.0,0.0,0.95,81197.0,106627.0,1104043.0,1466,23214.0,4.0,331740.0,120.0,UTTAR PRADESH,Basti,0.0,0.0,0.0,131.0,9.0,939.0,311.0,219502.8523701472,85.0,70.26824119178522,9.0,185.0,939.0,15084.937876825748,301698.75753651495,45254.81363047725,2825.408864329462,950.351086240022,197920.0,213005.0,11.6,2.0,13.72,5.69,213005.0,2,3,5,3,2025-2026,0.0,0.0,0.0,0.4737661918005273,4
Moradabad,09-135-00719,1011553458.2590028,Moradabad,2025_05,0.0,0.0,0.0,0.07,0.05,716.0,36.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134027.0,2388,90789.0,32.0,211118.0,139.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,719.0,29.0,321562.99641972844,196.0,69.60851220332405,9.0,135.0,719.0,125652.74724545688,2513054.9449091377,376958.2417363706,23534.75955907407,7916.123076463783,166325.0,291978.0,13.8,3.0,18.01,6.02,291978.0,4,3,5,1,2025-2026,0.0,0.0,0.0,0.47074358063686905,4
Mat,09-145-00762,936615037.5974392,Mathura,2025_05,0.0,0.0,0.0,0.08,0.06,673.0,42.11,0.0,0.0,0.0,0.0,0.85,38967.0,63357.0,614521.0,302,15622.0,7.0,210841.0,56.0,UTTAR PRADESH,Mathura,0.0,0.0,0.0,167.0,9.0,762.0,82.0,270238.7138616289,179.0,69.89486415855173,9.0,145.0,762.0,609.973953910496,12199.47907820992,1829.921861731488,114.2481215674359,38.42835909636125,91005.0,91615.0,11.4,2.0,10.65,6.52,91615.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.4510186108738366,3
Hathras,09-144-00759,608465379.7286415,Hathras,2025_05,0.0,0.0,0.0,0.1,0.05,441.0,21.11,0.0,0.0,0.0,0.0,0.86,44729.0,68088.0,689484.0,717,51501.0,21.0,100941.0,63.0,UTTAR PRADESH,Hathras,0.0,0.0,0.0,163.0,9.0,759.0,78.0,185773.75819127457,174.0,77.06294957126481,9.0,144.0,759.0,14119.48396102242,282389.67922044836,42358.45188306726,2644.579345899499,889.5274895444124,65411.0,79530.0,12.5,2.0,13.55,5.31,79530.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.4510186108738366,3
Sohawal,09-177-00904,546645677.178263,Ayodhya,2025_05,0.0,0.0,0.0,0.16,0.04,393.0,16.68,0.0,0.0,0.0,0.0,0.95,40069.0,46997.0,526164.0,150,35608.0,10.0,222492.0,54.0,UTTAR PRADESH,Ayodhya,0.0,0.0,0.0,140.0,9.0,904.0,274.0,194667.17357445197,100.0,65.87296805488211,9.0,177.0,904.0,4946.896654211957,98937.93308423914,14840.689962635872,926.5537433338995,311.6544892153533,67268.0,72215.0,11.5,2.0,12.5,10.78,72215.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.4510186108738366,3
Bakshi Ka Talab,09-157-00820,529190206.3151164,Lucknow,2025_05,0.0,0.0,0.0,0.15,0.07,378.0,25.03,0.0,0.0,0.0,0.0,0.9,34692.0,38289.0,543000.0,487,23028.0,6.0,113925.0,62.0,UTTAR PRADESH,Lucknow,0.0,0.0,0.0,162.0,9.0,820.0,169.0,164371.99412730648,121.0,71.62952977074748,9.0,157.0,820.0,2700.425945779552,54008.51891559104,8101.277837338655,505.7897796445101,170.12683458411178,46317.0,49017.0,12.1,2.0,16.45,4.46,49017.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.4510186108738366,3
Sahawar,09-202-01011,579594786.7631731,Kasganj,2025_05,0.0,0.0,0.0,0.1,0.05,411.0,19.95,0.0,0.0,0.0,0.0,0.87,18611.0,34159.0,311100.0,507,25539.0,4.0,43190.0,46.0,UTTAR PRADESH,Kasganj,0.0,0.0,0.0,633.0,9.0,1011.0,101.0,227960.41153144592,167.0,66.2128370493213,9.0,202.0,1011.0,4017.272418478261,80345.44836956522,12051.817255434784,752.4351239809782,253.08816236413043,73778.0,77795.0,9.5,2.0,22.46,7.86,77795.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.4510186108738366,3
Hasanpur,09-137-00731,1109975653.6075244,Amroha,2025_05,0.0,0.0,0.0,0.09,0.06,782.0,49.07,0.0,0.0,0.0,0.0,0.89,41048.0,79296.0,759102.0,951,6893.0,3.0,168734.0,126.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,731.0,42.0,196944.69764080513,198.0,61.22895497842697,9.0,137.0,731.0,9407.416633937672,188148.33267875345,28222.249901813015,1762.009135536526,592.6672479380733,113621.0,123028.0,11.0,2.0,16.45,8.16,123028.0,1,3,5,3,2025-2026,0.0,0.0,0.0,0.4510186108738366,3
Hapur,09-705-00740,847747013.8293185,Hapur,2025_05,0.0,0.0,0.0,0.07,0.05,603.0,32.44,0.0,0.0,0.0,0.0,0.87,78206.0,142791.0,1518413.0,812,54506.0,16.0,214730.0,134.0,UTTAR PRADESH,Hapur,0.0,0.0,0.0,661.0,9.0,740.0,59.0,199585.4895350124,212.0,68.78195841790023,9.0,705.0,740.0,57772.477602751365,1155449.552055027,173317.4328082541,10820.785054995333,3639.666088973336,67707.0,125479.0,15.3,3.0,19.0,3.69,125479.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4454076967034622,3
Atrauli,09-143-00754,1161237899.9974215,Aligarh,2025_05,0.0,0.0,0.0,0.1,0.06,827.0,50.69,0.0,0.0,0.0,0.0,0.87,57388.0,92016.0,930239.0,1211,2829.0,1.0,123405.0,89.0,UTTAR PRADESH,Aligarh,0.0,0.0,0.0,119.0,9.0,754.0,73.0,231066.91677695065,181.0,71.85329069085726,9.0,143.0,754.0,12915.342460300611,258306.84920601227,38746.02738090184,2419.043642814305,813.6665749989387,174129.0,187044.0,11.2,2.0,12.74,9.3,187044.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4454076967034622,3
Bulandshahr,09-142-00746,763280248.3102148,Bulandshahr,2025_05,0.0,0.0,0.0,0.08,0.07,543.0,36.8,0.0,0.0,0.0,0.0,0.89,68159.0,103190.0,1036372.0,771,33452.0,9.0,147301.0,91.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,746.0,65.0,244280.69004475465,204.0,66.54748201728326,9.0,142.0,746.0,47182.655533500336,943653.1106700068,141547.966600501,8837.311381424614,2972.507298610521,113186.0,160369.0,13.7,3.0,21.63,4.32,160369.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4454076967034622,3
Bilari,09-135-00720,724008960.5912561,Moradabad,2025_05,0.0,0.0,0.0,0.06,0.05,510.0,23.3,0.0,0.0,0.0,0.0,0.9,44082.0,98345.0,895564.0,929,34585.0,15.0,99022.0,89.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,720.0,29.0,212674.84949804065,194.0,69.74855833178697,9.0,135.0,720.0,15198.807187287704,303976.1437457541,45596.42156186311,2846.7365861789867,957.5248527991254,142811.0,158010.0,10.7,2.0,24.96,6.48,158010.0,2,3,5,2,2025-2026,0.0,0.0,0.0,0.4454076967034622,3
Ghanghata,09-186-00943,728622830.5323683,Sant Kabeer Nagar,2025_05,0.0,0.0,0.0,0.13,0.1,527.0,53.22,0.0,0.0,0.0,0.0,0.95,46046.0,62778.0,625608.0,798,0.0,0.0,155885.0,70.0,UTTAR PRADESH,Sant Kabeer Nagar,0.0,0.0,0.0,178.0,9.0,943.0,314.0,183870.26120853296,80.0,66.8962096081448,9.0,186.0,943.0,667.29712444803,13345.9424889606,2001.89137334409,124.984751409116,42.03971884022589,121935.0,122602.0,10.2,2.0,20.31,11.47,122602.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Sasni,09-144-00757,349343845.2702699,Hathras,2025_05,0.0,0.0,0.0,0.1,0.07,246.0,16.48,0.0,0.0,0.0,0.0,0.86,18532.0,28256.0,282073.0,317,20838.0,8.0,32339.0,45.0,UTTAR PRADESH,Hathras,0.0,0.0,0.0,163.0,9.0,757.0,78.0,117454.6700192538,179.0,76.59379800754155,9.0,144.0,757.0,961.4090098505436,19228.18019701087,2884.2270295516305,180.07190754500678,60.56876762058424,51898.0,52859.0,11.4,2.0,7.49,3.21,52859.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Domariyaganj,09-184-00936,641891789.9889474,Siddharth Nagar,2025_05,0.0,0.0,0.0,0.16,0.08,460.0,37.09,0.0,0.0,0.0,0.0,0.96,50805.0,86121.0,732472.0,826,0.0,0.0,107980.0,67.0,UTTAR PRADESH,Siddharth Nagar,0.0,0.0,0.0,182.0,9.0,936.0,306.0,203032.5761613212,93.0,68.57916440722852,9.0,184.0,936.0,3100.5240000849185,62010.48000169837,9301.572000254757,580.7281452159052,195.33301200534987,98168.0,101269.0,11.3,2.0,11.81,12.69,101269.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Chakia,09-196-00994,1506217297.3415773,Chandauli,2025_05,0.0,0.0,0.0,0.05,0.05,1104.0,49.75,0.0,0.0,0.0,0.0,0.91,38902.0,51217.0,526622.0,420,0.0,0.0,133898.0,71.0,UTTAR PRADESH,Chandauli,0.0,0.0,0.0,135.0,9.0,994.0,383.0,247580.31215518064,206.0,69.43284235165113,9.0,196.0,994.0,1280.019159731658,25600.38319463316,3840.057479194974,239.74758861773952,80.64120706309446,124726.0,126006.0,9.4,2.0,7.17,14.19,126006.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Mehdawal,09-186-00941,602325130.6232733,Sant Kabeer Nagar,2025_05,0.0,0.0,0.0,0.14,0.1,438.0,45.7,0.0,0.0,0.0,0.0,0.96,46215.0,69948.0,661542.0,780,0.0,0.0,135708.0,64.0,UTTAR PRADESH,Sant Kabeer Nagar,0.0,0.0,0.0,178.0,9.0,941.0,312.0,215850.6544742857,81.0,71.94908158046965,9.0,186.0,941.0,1609.4729746942935,32189.459493885875,4828.418924082881,301.4542881602412,101.3967974057405,101833.0,103442.0,10.1,2.0,16.36,11.16,103442.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Kasganj,09-202-01010,787493670.00277,Kasganj,2025_05,0.0,0.0,0.0,0.08,0.07,559.0,37.31,0.0,0.0,0.0,0.0,0.87,47335.0,87255.0,796132.0,760,43970.0,16.0,105064.0,53.0,UTTAR PRADESH,Kasganj,0.0,0.0,0.0,633.0,9.0,1010.0,100.0,215258.78362640945,172.0,67.85906002089303,9.0,202.0,1010.0,20661.298483143684,413225.96966287366,61983.89544943105,3869.861205892812,1301.661804438052,89021.0,109682.0,12.6,2.0,29.22,7.52,109682.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Chhata,09-145-00761,1353990933.923843,Mathura,2025_05,0.0,0.0,0.0,0.08,0.06,969.0,61.04,0.0,0.0,0.0,0.0,0.85,48711.0,79256.0,765964.0,375,34272.0,10.0,184510.0,73.0,UTTAR PRADESH,Mathura,0.0,0.0,0.0,167.0,9.0,761.0,81.0,229263.04303840303,183.0,66.67092817786603,9.0,145.0,761.0,25712.82438858696,514256.4877717392,77138.47316576088,4816.012007982337,1619.9079364809784,97020.0,122733.0,13.3,2.0,14.36,6.03,122733.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Nawabganj,09-150-00788,745942688.6105547,Bareilly,2025_05,0.0,0.0,0.0,0.1,0.05,531.0,29.2,0.0,0.0,0.0,0.0,0.87,32987.0,62985.0,631696.0,626,21676.0,7.0,39225.0,69.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,788.0,121.0,219629.72096317456,177.0,70.13925406082171,9.0,150.0,788.0,5459.175554358441,109183.51108716882,16377.526663075325,1022.503581331336,343.9280599245818,107993.0,113452.0,10.5,2.0,22.76,6.97,113452.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Khajni,09-188-00953,635405846.016035,Gorakhpur,2025_05,0.0,0.0,0.0,0.13,0.11,452.0,47.8,0.0,0.0,0.0,0.0,0.94,50233.0,57361.0,685153.0,654,0.0,0.0,113363.0,98.0,UTTAR PRADESH,Gorakhpur,0.0,0.0,0.0,148.0,9.0,953.0,325.0,204992.9502612235,78.0,65.71031014674494,9.0,188.0,953.0,3351.735415251359,67034.70830502718,10055.206245754078,627.7800432765795,211.1593311608356,138946.0,142298.0,11.9,2.0,15.62,7.31,142298.0,1,3,5,2,2025-2026,0.0,0.0,0.0,0.4245802488247363,3
Amroha,09-137-00730,836095891.4814979,Amroha,2025_05,0.0,0.0,0.0,0.08,0.06,589.0,36.94,0.0,0.0,0.0,0.0,0.9,55557.0,107114.0,1015643.0,1267,26437.0,5.0,151385.0,46.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,730.0,41.0,202802.990589061,212.0,63.1197051731198,9.0,137.0,730.0,31668.88132509978,633377.6265019956,95006.64397529936,5931.581472191188,1995.1395234812865,70539.0,102208.0,13.7,2.0,17.68,3.33,102208.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.42218042036846826,3
Dataganj,09-149-00783,1394287060.2883282,Budaun,2025_05,0.0,0.0,0.0,0.1,0.03,992.0,33.68,0.0,0.0,0.0,0.0,0.86,43522.0,96364.0,870851.0,868,0.0,0.0,141776.0,95.0,UTTAR PRADESH,Budaun,0.0,0.0,0.0,133.0,9.0,783.0,117.0,292453.54066618194,155.0,67.09680624359397,9.0,149.0,783.0,14512.266912045689,290245.33824091376,43536.80073613706,2718.147592626157,914.2728154588784,134964.0,149476.0,10.3,2.0,13.28,11.87,149476.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.42218042036846826,3
Dhampur,09-134-00715,1095932777.0558414,Bijnor,2025_05,0.0,0.0,0.0,0.09,0.03,770.0,23.41,0.0,0.0,0.0,0.0,0.9,15102.0,25444.0,832434.0,1589,34641.0,6.0,276695.0,190.0,UTTAR PRADESH,Bijnor,0.0,0.0,0.0,132.0,9.0,715.0,21.0,240373.5780330243,228.0,62.615106281639285,9.0,134.0,715.0,33880.75025475544,677615.0050951088,101642.25076426633,6345.864522715694,2134.487266049593,230423.0,264304.0,11.8,2.0,18.46,5.43,264304.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.42218042036846826,3
Mathura,09-145-00764,1374951796.182027,Mathura,2025_05,0.0,0.0,0.0,0.08,0.06,984.0,63.08,0.0,0.0,0.0,0.0,0.85,114439.0,186407.0,1798667.0,514,135793.0,42.0,409882.0,83.0,UTTAR PRADESH,Mathura,0.0,0.0,0.0,167.0,9.0,764.0,83.0,273524.84634102945,175.0,72.52299937824569,9.0,145.0,764.0,66074.33243461278,1321486.6486922556,198222.99730383832,12375.722465002971,4162.682943380605,68633.0,134707.0,15.4,3.0,21.21,5.55,134707.0,2,3,5,1,2025-2026,0.0,0.0,0.0,0.42218042036846826,3
Piprasi,09-189-01020,1268995004.4906652,Kushi Nagar,2025_05,0.0,0.0,0.0,0.16,0.08,910.0,70.15,0.0,0.0,0.0,0.0,0.95,112921.0,157420.0,1597793.0,970,42080.0,12.0,238283.0,137.0,UTTAR PRADESH,Kushi Nagar,0.0,0.0,0.0,160.0,9.0,1020.0,329.0,284091.5744328337,88.0,60.82905044479672,9.0,189.0,1020.0,13882.537019149118,277650.74038298236,41647.61105744736,2600.1991836866296,874.5998322063945,0.0,13883.0,20.0,3.0,18.73,6.3,13883.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Iglas,09-143-00756,704073582.4686117,Aligarh,2025_05,0.0,0.0,0.0,0.08,0.06,503.0,28.06,0.0,0.0,0.0,0.0,0.87,31243.0,49855.0,492397.0,608,89.0,1.0,69380.0,66.0,UTTAR PRADESH,Aligarh,0.0,0.0,0.0,119.0,9.0,756.0,77.0,186473.94183112503,180.0,75.50895375589803,9.0,143.0,756.0,6274.719450577446,125494.38901154892,18824.158351732334,1175.2549530931556,395.3073253863791,87714.0,93989.0,11.2,2.0,10.93,6.57,93989.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Jewar,09-141-00744,527495512.2527913,Gautam Buddha Nagar,2025_05,0.0,0.0,0.0,0.07,0.06,373.0,23.97,0.0,0.0,0.0,0.0,0.84,19760.0,35086.0,354270.0,332,0.0,0.0,99039.0,58.0,UTTAR PRADESH,Gautam Buddha Nagar,0.0,0.0,0.0,144.0,9.0,744.0,63.0,172016.46253970903,194.0,67.2396740929443,9.0,141.0,744.0,15160.905774987265,303218.11549974524,45482.71732496179,2839.637651655114,955.1370638241976,7144.0,22305.0,16.9,3.0,14.32,5.2,22305.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Sikandrabad,09-142-00745,393239015.1655511,Bulandshahr,2025_05,0.0,0.0,0.0,0.07,0.07,279.0,19.03,0.0,0.0,0.0,0.0,0.89,30444.0,46247.0,467533.0,288,5677.0,2.0,91254.0,30.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,745.0,64.0,152279.094725564,203.0,67.10873067303764,9.0,142.0,745.0,20971.64211107337,419432.8422214674,62914.926333220115,3927.9885674040424,1321.2134529976224,58915.0,79887.0,13.8,2.0,16.27,2.47,79887.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Siana,09-142-00747,886948761.1880664,Bulandshahr,2025_05,0.0,0.0,0.0,0.09,0.06,631.0,38.05,0.0,0.0,0.0,0.0,0.89,47768.0,73057.0,725273.0,735,0.0,0.0,123547.0,122.0,UTTAR PRADESH,Bulandshahr,0.0,0.0,0.0,134.0,9.0,747.0,66.0,220380.5016376357,206.0,62.379003558718864,9.0,142.0,747.0,12781.475219726562,255629.50439453125,38344.42565917969,2393.970308654785,805.2329388427735,90477.0,103258.0,12.5,2.0,11.86,4.24,103258.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Lalganj,09-199-01001,1643957878.5886493,Mirzapur,2025_05,0.0,0.0,0.0,0.09,0.03,1197.0,35.23,0.0,0.0,0.0,0.0,0.89,35955.0,51032.0,503964.0,571,0.0,0.0,225824.0,42.0,UTTAR PRADESH,Mirzapur,0.0,0.0,0.0,170.0,9.0,1001.0,395.0,371776.257138364,192.0,70.20603053577882,9.0,199.0,1001.0,0.0,0.0,0.0,0.0,0.0,113441.0,113441.0,9.4,2.0,26.4,12.55,113441.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Khair,09-143-00752,901049191.252784,Aligarh,2025_05,0.0,0.0,0.0,0.08,0.05,636.0,28.75,0.0,0.0,0.0,0.0,0.87,36192.0,57982.0,592473.0,565,0.0,0.0,171847.0,64.0,UTTAR PRADESH,Aligarh,0.0,0.0,0.0,119.0,9.0,752.0,71.0,224849.77794047093,188.0,67.167410209308,9.0,143.0,752.0,8473.935228430706,169478.70456861414,25421.80568529212,1587.1680682850713,533.8579193911345,85008.0,93482.0,11.4,2.0,11.96,8.03,93482.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
